"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","para","sig"
"1",0.934848212584772,0.00957682000378735,0.210390585905184,0.519839195191479,0.792352790030449,0.932936150363843,1.07891149720728,1.3421154021985,482.62515737931,1.00311008517363,"beta[1]","sig"
"2",0.413770829415171,0.00240600823460078,0.0548297438196441,0.308173391809752,0.376496355646972,0.413789165376433,0.450384321880973,0.524073902881044,519.323786187763,1.00263524707699,"beta[2]","sig"
"3",-0.755481150593389,0.00302004596586637,0.106684170043735,-0.9480391144368,-0.830508828717639,-0.761353098702316,-0.686374448196314,-0.537573486459126,1247.88010191969,1.00239371990632,"beta[3]","sig"
"4",0.407704781919323,0.00105118636566954,0.036145860282769,0.339872886780911,0.383460336070671,0.407131467929806,0.430628609367279,0.482931689891881,1182.38168131418,1.00202198804218,"beta[4]","sig"
"5",-1.96742070105639,0.0128489191106199,0.389032751377587,-2.72053293581652,-2.22891902507029,-1.96268863432519,-1.69336438412094,-1.23637191690731,916.725135277684,1.00145453946822,"beta[5]","sig"
"6",0.611621042688095,0.00324241725714354,0.0760466565868664,0.47043794052502,0.559472126941251,0.60911408835079,0.659963865993345,0.768278410101913,550.075681484787,1.00292894274544,"beta[6]","sig"
"7",-0.122177514496578,0.00498513057540075,0.101663179733757,-0.309756590151612,-0.193594036211046,-0.126820194036852,-0.0562022797956863,0.0863871591540115,415.886000662361,1.00622154705314,"beta[7]","nonsig"
"8",0.772670833499045,0.00460732583005809,0.19520715955167,0.274600665719922,0.669436683789459,0.839227343146788,0.922163577114501,0.982950815454929,1795.12060086437,1.0019480864088,"p[1]","sig"
"9",0.704774716921939,0.00271429763163761,0.171667255271511,0.318731131646413,0.591624081582027,0.735461898617739,0.841790363907765,0.94921449985661,4000,0.999809833984297,"p[2]","sig"
"10",0.582358994729403,0.00468299308644534,0.241494500321456,0.13605274614916,0.391990241828486,0.593480197419115,0.791412420606146,0.965138917368705,2659.30075163227,0.999335257072741,"p[3]","sig"
"11",0.243027732452978,0.0034017676753277,0.15325148767402,0.0502526782676443,0.13166359527869,0.203732597071636,0.315297367941662,0.642552470141865,2029.55160313166,1.00083105088879,"p[4]","sig"
"12",0.670793917018333,0.00605800303586327,0.2145807080145,0.197887209191153,0.528389517616719,0.71785045191713,0.845745540985083,0.96199728164215,1254.64937492725,1.00153381418189,"p[5]","sig"
"13",0.179555607277722,0.00277908535502119,0.120565907114368,0.036882466130319,0.0956392141687168,0.15074926191767,0.227310931743075,0.496763661920475,1882.11113825042,1.00067597738688,"p[6]","sig"
"14",0.482831824766757,0.00302047922204112,0.191031879337268,0.162096296108917,0.333532025545745,0.468734660113973,0.621816030567446,0.861817419348953,4000,0.99967367160217,"p[7]","sig"
